filename,question,options,answer,category,id
CHITTRON_4309.png,ছবিতে কোন সমুদ্র সৈকত দেখা যাচ্ছে?,"['কক্সবাজার', 'কুয়াকাটা', 'সেন্ট মার্টিন', 'ইনানী']",কক্সবাজার,Nature,P1CH4309
CHITTRON_431.png,জুকি MO-1000 সেলাই মেশিনটি কি ধরনের পোশাক তৈরির জন্য সবচেয়ে উপযোগী?,"['টি-শার্ট ও জিন্স', 'শাড়ি ও পাঞ্জাবি', 'ফরমাল স্যুট', 'লেহেঙ্গা ও শেরওয়ানি']",টি-শার্ট ও জিন্স,Clothing & Fashion,P1CH431
CHITTRON_4310.png,ছবিতে কোন ধরনের প্রাকৃতিক দৃশ্য দেখানো হয়েছে?,"['নদী ও বন', 'সমুদ্র ও সৈকত', 'পাহাড় ও পর্বত', 'মরুভূমি ও টিলা']",নদী ও বন,Nature,P1CH4310
CHITTRON_4312.png,শহীদ মিনার কিসের প্রতীক?,"['ভাষা আন্দোলনের শহীদদের আত্মত্যাগ', 'বাংলাদেশের স্বাধীনতা', 'মুক্তিযুদ্ধ', 'শোক']",ভাষা আন্দোলনের শহীদদের আত্মত্যাগ,Cultural Festivals,P1CH4312
CHITTRON_4316.png,ছবিতে কোন জলজ উদ্ভিদ দেখা যাচ্ছে?,"['কচুরিপানা', 'শাপলা', 'পদ্ম', 'হাঁস']",কচুরিপানা,Nature,P1CH4316
CHITTRON_4317.png,ছবিতে কোন দুর্যোগ ঘনিয়ে আসছে বলে মনে হচ্ছে?,"['প্রবল ঝড়', 'বন্যা', 'ভূমিকম্প', 'সুনামি']",প্রবল ঝড়,Nature,P1CH4317
CHITTRON_4319.png,ছবিতে দৃশ্যমান পলাশফুলের মাধ্যমে কোন ঋতুর বৈশিষ্ট্য সবচেয়ে স্পষ্টভাবে ফুটে উঠেছে?,"['শীতকাল', 'গ্রীষ্মকাল', 'বর্ষাকাল', 'শরৎকাল']",শীতকাল,Nature,P1CH4319
CHITTRON_432.png,বাংলাদেশে কোন সময়ে মানুষ এমন ট্রেনে ভিড় করে বাড়ি ফেরে?,"['ঈদের সময়', 'রোজার সময়', 'পুজার সময়', 'পহেলা বৈশাখ']",ঈদের সময়,Cultural Festivals,P1CH432
CHITTRON_4322.png,ছবিতে প্রদর্শিত যানগুলো কোন সময়ের ঐতিহ্যের ধারক?,"['উনিশ শতক', 'বিংশ শতক', 'একবিংশ শতক', 'অষ্টাদশ শতক']",উনিশ শতক,Arts & History,P1CH4322
CHITTRON_4323.png,ছবিতে প্রদর্শিত নৌকা সম্পর্কিত কাজটি বাংলাদেশের কোন ঐতিহ্যের সাথে সম্পর্কিত?,"['নদীভিত্তিক জীবনযাপন', 'মৎস্য শিকার', 'নৌকা বাইচ', 'জাহাজ নির্মাণ']",নদীভিত্তিক জীবনযাপন,Social Life,P1CH4323
CHITTRON_4325.png,কাকটি গ্রিলের উপর বসে থাকার ভঙ্গি কি ইঙ্গিত দেয়?,"['বন্দিত্ব', 'স্বাধীনতা', 'বিশ্রাম', 'অপেক্ষা']",বন্দিত্ব,Nature,P1CH4325
CHITTRON_4326.png,গ্রামবাংলার শিশুরা সাধারণত কোন ঋতুতে এভাবে কাদামাটিতে খেলাধুলা করতে বেশি ভালোবাসে?,"['বর্ষাকাল', 'শীতকাল', 'গ্রীষ্মকাল', 'হেমন্তকাল']",বর্ষাকাল,Nature,P1CH4326
CHITTRON_4327.png,এই ক্যামেরাটি সাধারণত কোন ধরনের ছবি তোলার জন্য ব্যবহৃত হয়?,"['ল্যান্ডস্কেপ ও প্রতিকৃতি', 'বন্যজীবন', 'ঐতিহাসিক নিদর্শন', 'রাজনৈতিক অনুষ্ঠান']",ল্যান্ডস্কেপ ও প্রতিকৃতি,Arts & History,P1CH4327
CHITTRON_4328.png,ছবিতে নদীর চারপাশের পরিবেশ কেমন?,"['শান্ত ও সুন্দর', 'কোলাহলপূর্ণ ও দূষিত', 'উন্নত ও আধুনিক', 'অনাবাদী ও পতিত']",শান্ত ও সুন্দর,Nature,P1CH4328
CHITTRON_4329.png,ছবিতে শহীদ মিনারের তাৎপর্য কি?,"['ভাষা আন্দোলনের শহীদদের শ্রদ্ধা জানানো', 'মুক্তিযুদ্ধে শহীদদের স্মরণ', 'দেশের স্বাধীনতা উদযাপন', 'সাংস্কৃতিক ঐতিহ্য তুলে ধরা']",ভাষা আন্দোলনের শহীদদের শ্রদ্ধা জানানো,Cultural Festivals,P1CH4329
CHITTRON_433.png,ছবিটি কোন এলাকার প্রতিচ্ছবি বলে মনে হয়?,"['গ্রামীণ বাংলাদেশ', 'শহুরে এলাকা', 'পাহাড়ি অঞ্চল', 'উপকূলীয় অঞ্চল']",গ্রামীণ বাংলাদেশ,Nature,P1CH433
CHITTRON_4333.png,ছবিতে বাংলার ঐতিহ্যবাহী কোন ধরনের খেলা দেখানো হচ্ছে?,"['লুডু খেলা', 'ক্যারম খেলা', 'দাবা খেলা', 'তাস খেলা']",লুডু খেলা,Sports,P1CH4333
CHITTRON_4334.png,ছবিতে শ্রমিকদের কাজের পরিবেশ কেমন?,"['ঝুঁকিপূর্ণ', 'নিরাপদ', 'আধুনিক', 'স্বাস্থ্যকর']",ঝুঁকিপূর্ণ,Social Life,P1CH4334
CHITTRON_4335.png,ছবিতে সুন্দরবনে বিলুপ্তির সংকায় থাকা কোন প্রাণী দেখা যাচ্ছে?,"['হরিণ', 'বাঘ', 'সিংহ', 'হাতি']",হরিণ,Nature,P1CH4335
CHITTRON_4343.png,ছবিতে বাংলাদেশের কোন ঐতিহ্যবাহী পরিবহন দেখা যাচ্ছে?,"['রিকশা', 'টেম্পো', 'বাস', 'ট্রাক']",রিকশা,Social Life,P1CH4343
CHITTRON_4344.png,ছবিতে কৃষক বাংলাদেশের অন্যতম কোন খাদ্যশস্য কাটছেন?,"['গম', 'ধান', 'ভুট্টা', 'সরিষা']",গম,Food,P1CH4344
CHITTRON_4346.png,ছবিতে কোন বিষয়টি গ্রামীণ জীবনের প্রতিচ্ছবি?,"['মেঠোপথ,জমি ও কৃষকের পোশাক', 'মাঠের দৃশ্য', 'পশু', 'ঘরবাড়ি']","মেঠোপথ,জমি ও কৃষকের পোশাক",Social Life,P1CH4346
CHITTRON_4347.png,বাংলাদেশের কোন অঞ্চলে গোলাপ ফুলের চাষ সবচেয়ে বেশি হয়?,"['যশোর', 'ঢাকা', 'সিলেট', 'খুলনা']",যশোর,Nature,P1CH4347
CHITTRON_4348.png,বাংলাদেশের কোন জায়গায় সূর্যাস্তের সুন্দর দৃশ্য সবচেয়ে বেশি দেখা যায়?,"['কক্সবাজার', 'চট্টগ্রাম', 'বান্দরবান', 'সেন্ট মার্টিন্স']",কক্সবাজার,Nature,P1CH4348
CHITTRON_4349.png,ছবিতে একটি রিকশা ও বৃষ্টির দৃশ্য দেখা যাচ্ছে। এটি বাংলাদেশের কোন শহরের দৃশ্য হতে পারে?,"['ঢাকা', 'খুলনা', 'চট্টগ্রাম', 'রাজশাহী']",ঢাকা,Social Life,P1CH4349
CHITTRON_435.png,এই ছবিটি কোন অঞ্চলের নদীর তীরের ভূমি ক্ষয়ের দৃশ্য হতে পারে?,"['কুড়িগ্রাম', 'বগুড়া', 'বরিশাল', 'কুমিল্লা']",কুড়িগ্রাম,Nature,P1CH435
CHITTRON_4351.png,রাস্তায় মাটির ঢিবি ও ফসল দেখে এই দৃশ্যটি কোন ঋতুর সাথে সম্পর্কিত বলে মনে হয়?,"['গ্রীষ্ম', 'বর্ষা', 'শীত', 'শরৎ']",গ্রীষ্ম,Nature,P1CH4351
CHITTRON_4352.png,ছবিতে কোন ঐতিহ্যবাহী উপাদান আছে?,"['বাশের ব্যবহার', 'লোহা', 'কংক্রিট', 'কাঠের ব্যবহার']",বাশের ব্যবহার,Social Life,P1CH4352
CHITTRON_4355.png,নৌকাগুলো কোথায় বাঁধা আছে?,"['নদীর তীরে', 'সমুদ্রের মাঝে', 'বিল-এর মাঝে', 'পুকুরের ধারে']",নদীর তীরে,Social Life,P1CH4355
CHITTRON_4356.png,ছবিতে কোন বিষয়টি সবচেয়ে বেশি লক্ষণীয়?,"['সারি সারি করে রাখা ইট', 'শ্রমিকদের দৈনন্দিন জীবন', 'প্রাকৃতিক দৃশ্য', 'যানবাহন']",সারি সারি করে রাখা ইট,Social Life,P1CH4356
CHITTRON_4357.png,ছবিতে কোন সময়ের প্রতিচ্ছবি দেখা যাচ্ছে?,"['খুব ভোর', 'দুপুর', 'বিকেল', 'সন্ধ্যা']",খুব ভোর,Nature,P1CH4357
CHITTRON_4362.png,ছবিতে কোন বিষয়টি সবচেয়ে বেশি লক্ষণীয়?,"['নিঃসঙ্গতা', 'বন্ধুত্ব', 'প্রকৃতি', 'কর্মব্যস্ততা']",নিঃসঙ্গতা,Social Life,P1CH4362
CHITTRON_4364.png,ছবিতে কোন ধরনের প্রাকৃতিক দুর্যোগের আভাস দেখা যাচ্ছে?,"['বন্যা', 'খরা', 'ভূমিকম্প', 'সাইক্লোন']",বন্যা,Nature,P1CH4364
CHITTRON_4365.png,ছবিতে কোন প্রাণীটি দেখা যাচ্ছে যা বাংলাদেশে বেশিরভাগ গ্রামেই পালন করা হয়?,"['রাজহাঁস', 'পাতিহাঁস', 'মুরগি', 'কবুতর']",রাজহাঁস,Social Life,P1CH4365
CHITTRON_4368.png,"ছবিতে শিশুদের শরীরে যে লাল রঙের পাউডার রয়েছে, সেটি কোন ধরণের উৎসবে ব্যবহার হয়?","['হোলি', 'ঈদ', 'পহেলা বৈশাখ', 'দুর্গাপূজা']",হোলি,Cultural Festivals,P1CH4368
CHITTRON_4369.png,ছবিটি কি কোনো বিশেষ বার্তা দেয়?,"['হ্যাঁ, প্রকৃতির সৌন্দর্য', 'না, একটি সাধারণ দৃশ্য', 'একটি ঐতিহাসিক মুহূর্ত', 'বলা যায় না']","হ্যাঁ, প্রকৃতির সৌন্দর্য",Nature,P1CH4369
CHITTRON_4370.png,ছবিতে প্রদর্শিত বস্তুটি বাংলাদেশের প্রেক্ষিতে কি ধরনের স্বাস্থ্য ঝুঁকি তৈরি করে?,"['ক্যান্সার ও হৃদরোগ', 'ডায়াবেটিস ও কিডনি রোগ', 'উচ্চ রক্তচাপ ও স্ট্রোক', 'হাঁপানি ও শ্বাসকষ্ট']",ক্যান্সার ও হৃদরোগ,Social Life,P1CH4370
CHITTRON_4373.png,বাংলাদেশে ঘোড়া সাধারণত কি কাজে ব্যবহৃত হয়?,"['গাড়ি টানা, জিনিসপত্র পরিবহন, খেলাধুলা', 'কৃষি কাজ, হাল চাষ', 'মাংসের জন্য পালন', 'প্রদর্শনীর জন্য']","গাড়ি টানা, জিনিসপত্র পরিবহন, খেলাধুলা",Social Life,P1CH4373
CHITTRON_4377.png,"ছবিতে যে সমুদ্র সৈকত দেখা যাচ্ছে, সেটি কোন অঞ্চলে হতে পারে?","['চট্টগ্রাম বা বরিশাল', 'ঢাকা', 'খুলনা', 'সিলেট']",চট্টগ্রাম বা বরিশাল,Nature,P1CH4377
CHITTRON_4378.png,"ছবিতে যে পথ দেখা যাচ্ছে, সেটি কি ধরণের পথ হতে পারে?","['গ্রামের মাটির পথ', 'পাকা রাস্তা', 'ইটের রাস্তা', 'কাঁচা রাস্তা']",গ্রামের মাটির পথ,Nature,P1CH4378
CHITTRON_4379.png,"ছবিতে যে নৌকাটি দেখা যাচ্ছে, সেটি কোন ধরণের নৌকা যা বাংলাদেশে সবথেকে বেশি প্রচলিত?","['ডিঙ্গি নৌকা', 'মাছ ধরার ট্রলার', 'কোষা নৌকা', 'রোয়িং নৌকা']",ডিঙ্গি নৌকা,Social Life,P1CH4379
CHITTRON_438.png,"ছবিতে যে শিশুরা মেঝেতে বসে অধ্যয়ন করছে, তারা কি ধরনের কার্যক্রমে নিয়োজিত?","['পাঠ অধ্যয়ন', 'খেলা', 'গল্প বলা', 'চিত্রাঙ্কন']",পাঠ অধ্যয়ন,Social Life,P1CH438
CHITTRON_4382.png,ছবিতে দৃশ্যমান কি ধরনের কার্যক্রম দেখা যাচ্ছে?,"['ছাগল চারণ', 'মাটি খনন', 'মাছ ধরা', 'কৃষিকাজ']",ছাগল চারণ,Social Life,P1CH4382
CHITTRON_4383.png,"ছবিতে  শিশুরা যে মনুমেন্টের সামনে দাঁড়িয়ে আছে, সেটি কি?","['জাতীয় স্মৃতিসৌধ', 'শহীদ মিনার', 'সংসদ ভবন', 'লালবাগ কেল্লা']",জাতীয় স্মৃতিসৌধ,Cultural Festivals,P1CH4383
CHITTRON_4386.png,ছবিতে কোন ধরনের পোশাক পরিহিত মহিলাকে দেখা যাচ্ছে যে পোশাক বাংলাদেশের ঐতিহ্যের সাথে সংশ্লিষ্ট?,"['শাড়ি', 'সালোয়ার কামিজ', 'স্কার্ট', 'জিন্স']",শাড়ি,Social Life,P1CH4386
CHITTRON_439.png,দৃশ্যমান গৃহপালিত পশুটি বাংলাদেশের কোন অঞ্চলে সবথেকে বেশি পালন করা হয়?,"['গ্রাম', 'শহর', 'উপকুলীয় অঞ্চল', 'পাহাড়ি অঞ্চল']",গ্রাম,Social Life,P1CH439
CHITTRON_4390.png,ছবিতে কি ধরনের সামাজিক জনসমাগম দেখা যাচ্ছে?,"['প্রতিবাদ মিছিল', 'বিয়ের অনুষ্ঠান', 'উৎসব', 'খেলাধুলা']",প্রতিবাদ মিছিল,Social Life,P1CH4390
CHITTRON_4393.png,কাকতাড়ুয়াটির প্রধান কাজ কি?,"['পাখি তাড়ানো', 'মানুষ তাড়ানো', 'পশু তাড়ানো', 'বৃষ্টি রোধ করা']",পাখি তাড়ানো,Nature,P1CH4393
CHITTRON_4395.png,দৃশ্যমান লেখার ভাষাটি কেমন?,"['অনানুষ্ঠানিক', 'আনুষ্ঠানিক', 'কবিতিক', 'সাহিত্যিক']",অনানুষ্ঠানিক,Social Life,P1CH4395
CHITTRON_4396.png,ছবিটি কি কোনো বার্তা দেয়?,"['পরিবেশের যত্ন নেওয়া', 'প্রাণীদের রক্ষা করা', 'মানুষের দুর্দশা', 'প্রাকৃতিক দুর্যোগ']",পরিবেশের যত্ন নেওয়া,Nature,P1CH4396
CHITTRON_4397.png,ছবিটি কোন ধরনের পরিবেশের প্রতিচ্ছবি?,"['প্রাকৃতিক', 'শহুরে', 'শিল্প', 'সামুদ্রিক']",প্রাকৃতিক,Nature,P1CH4397
CHITTRON_4398.png,শিশুটিকে বাংলাদেশের কোন জাতীয় দিবসটি পালন করতে দেখা যাচ্ছে?,"['মাতৃভাষা দিবস', 'ইদ', 'পূজা', 'বিজয় দিবস']",মাতৃভাষা দিবস,Cultural Festivals,P1CH4398
CHITTRON_4399.png,"ছবিতে যে স্টলটি দেখা যাচ্ছে, সেটি কোন ধরনের পণ্যের হতে পারে?","['কৃত্রিম ফুল', 'ফলের দোকান', 'মিষ্টির দোকান', 'জামাকাপড়ের দোকান']",কৃত্রিম ফুল,Arts & History,P1CH4399
CHITTRON_44.png,দৃশ্যমান পোশাক বাঙালী মুসলীম নারীদের একটি অবিচ্ছেদ্য অংশ। পোষাকটির নাম কি?,"['বোরকা', 'শাড়ী', 'সালোয়ার', 'জিন্স']",বোরকা,Social Life,P1CH44
CHITTRON_440.png,চিত্রে দৃশ্যমান কাঠের স্থাপনাটি কি?,"['ডক', 'নৌকা', 'জাহাজ', 'বাড়ি']",ডক,Social Life,P1CH440
CHITTRON_4404.png,"ছবিতে একজন ব্যক্তি টেবিলে বসে আছেন এবং একটি বড় বই বা ডকুমেন্টে সই করছেন, ঙ্কি ঘটনা ঘটছে এখানে?","['অফিসিয়াল অনুষ্ঠান', 'স্বাক্ষর অনুষ্ঠান', 'বিয়ের অনুষ্ঠান', 'স্কুলের অনুষ্ঠান']",অফিসিয়াল অনুষ্ঠান,Social Life,P1CH4404
CHITTRON_4405.png,দৃশ্যমান স্থানটির নাম কি?,"['শিশুপার্ক', 'বিদ্যালয়', 'মাঠ', 'বাজার']",শিশুপার্ক,Social Life,P1CH4405
CHITTRON_4407.png,"ছবিতে যে কর্মশালায় তিনজন ব্যক্তি কাজ করছেন, সেটি কি ধরনের হতে পারে?","['লোহার কারখানা', 'কাঠের কারখানা', 'ইলেকট্রনিক্স কারখানা', 'রাসায়নিক কারখানা']",লোহার কারখানা,Social Life,P1CH4407
CHITTRON_4408.png,গোধুলির আকশে সাধারনত কোন বর্নটি দেখা যায়না?,"['সবুজ', 'হলুদ', 'সাদা', 'নীল']",সবুজ,Nature,P1CH4408
CHITTRON_4409.png,চিত্রে দৃশ্যমান ঐতিহ্যবাহী গহনাটির নাম কি?,"['সাখা', 'আংটি', 'কানের দুল', 'নাকফুল']",সাখা,Arts & History,P1CH4409
CHITTRON_4410.png,দৃশ্যমান পুষ্পমাল্য অর্পন কোন বাংলাদেশের কোন দিবসকে নির্দেশ করে?,"['মাতৃভাষা দিবস', 'বিজয় দিবস', 'স্বাধীনতা দিবস', 'ইদ']",মাতৃভাষা দিবস,Cultural Festivals,P1CH4410
CHITTRON_4412.png,দৃশ্যমান বাদ্যযন্ত্রটির নাম কি?,"['গিটার', 'ঢোল', 'তবলা', 'বাশি']",গিটার,Arts & History,P1CH4412
CHITTRON_4417.png,দৃশ্যমান সরঞ্জাম দিয়ে গ্রাম-বাংলায় কি করা হয়?,"['মাছ ধরা', 'পাখি মারা', 'সেচ দেওয়া', 'রান্না করা']",মাছ ধরা,Social Life,P1CH4417
CHITTRON_4418.png,লোকটি কোন পেশার সাথে সংশ্লিষ্ট?,"['ভিক্ষাবৃত্তি', 'ডাক্তার', 'জেলে', 'কামার']",ভিক্ষাবৃত্তি,Social Life,P1CH4418
CHITTRON_4422.png,দৃশ্যমান মই সদৃশ কাঠামো দিয়ে গ্রাম বাংলায় কি করা হয়?,"['জমি সমতল', 'সেচ', 'সার বোনা', 'চারা উত্তোলন']",জমি সমতল,Social Life,P1CH4422
CHITTRON_4424.png,দৃশ্যটি কোন বিষয়ে আলোকপাত করে?,"['মালামাল পরিবহন', 'শিক্ষকতা', 'মাছ ধরা', 'ডাক্তারি']",মালামাল পরিবহন,Social Life,P1CH4424
CHITTRON_4425.png,ঐতিহ্যবাহী পালতোলা নৌকায় পাল কেন ব্যবহার করা হয়?,"['বায়ুপ্রবাহের সাহায্যে নৌকা চলাচল', 'সৌন্দর্যের জন্য', 'বিনা কারনে', 'বৃষ্টি থেকে বাচতে']",বায়ুপ্রবাহের সাহায্যে নৌকা চলাচল,Social Life,P1CH4425
CHITTRON_4426.png,ছবিতে দৃশ্যমান বাশের ব্যবহার কি?,"['বিশেষ পদ্ধতীতে মাছ শিকার', 'পানিপ্রবাহ সচল করতে', 'পানিপ্রবাহ বাধা দিতে', 'বিনা কারনে']",বিশেষ পদ্ধতীতে মাছ শিকার,Social Life,P1CH4426
CHITTRON_4428.png,দৃশ্যমান লোকটির দৌড়ানোর কারন কি?,"['বৃষ্টি থেকে বাচতে', 'রোদ থেকে বাচতে', 'বিনা কারনে', 'ভালো লাগা']",বৃষ্টি থেকে বাচতে,Incidents,P1CH4428
CHITTRON_443.png,ছবিতে কাকে দেখা যাচ্ছে?,"['অগ্নিনির্বাপণকর্মী', 'পুলিশ', 'ডাক্তার', 'সাধারণ মানুষ']",অগ্নিনির্বাপণকর্মী,Incidents,P1CH443
CHITTRON_4430.png,দৃশ্যমান পোশাক বাংলাদেশের কোন শিক্ষাব্যবস্থাকে ইঙ্গিত করে?,"['মাদ্রাশা শিক্ষা', 'প্রাইমারি স্কুল', 'কলেজ', 'বিশ্ববিদ্যালয়']",মাদ্রাশা শিক্ষা,Social Life,P1CH4430
CHITTRON_4432.png,"ছবিতে যে লাল টমেটো দেখা যাচ্ছে, এটি কোন ঋতুতে সংগ্রহ করা হয়?","['শীতকাল', 'বর্ষাকাল', 'গ্রীষ্মকাল', 'শরৎকাল']",শীতকাল,Food,P1CH4432
CHITTRON_4435.png,দৃশ্যমান মুরগিছানাটির ডিম থেকে জন্ম নিতে গড়ে কতদিন লেগেছে?,"['২০', '২১', '২২', '২৩']",২১,Social Life,P1CH4435
CHITTRON_4436.png,ছবিতে প্রধানত কোন বস্তুটি ফোকাস করা হয়েছে?,"['বাল্ব', 'রাস্তা', 'দোকান', 'মানুষ']",বাল্ব,Social Life,P1CH4436
CHITTRON_444.png,দৃশ্যমান সাংস্কৃতিক উৎসবটি ইংরেজী মাসের কত তারিখে পালন করা হয়?,"['১৪ এপ্রিল', '১১ মার্চ', '১২ মার্চ', '১৩ মার্চ']",১৪ এপ্রিল,Cultural Festivals,P1CH444
CHITTRON_4441.png,"ছবিতে যে ব্যক্তি দাঁড়িয়ে আছেন এবং হাতে মুদ্রা রেখেছেন, এটি কোন ধরনের লেনদেন হতে পারে?","['বাজারে কেনাকাটা', 'টাকা ধার', 'ব্যাঙ্কিং লেনদেন', 'উপহার বিতরণ']",বাজারে কেনাকাটা,Social Life,P1CH4441
CHITTRON_4442.png,"ছবিতে কোন ফসলটির চাষ দেখা যাচ্ছে, যা বাংলাদেশের অর্থনীতিতে গুরুত্বপূর্ণ ভূমিকা রাখে?","['চা', 'ধান', 'পাট', 'গম']",চা,Food,P1CH4442
CHITTRON_4448.png,ছবিটি বাংলাদেশের কোন ধরনের খাবারের কথা মনে করিয়ে দেয়?,"['ঐতিহ্যবাহী খাবার', 'ফাস্ট ফুড', 'স্বাস্থ্যকর খাবার', 'মিষ্টি খাবার']",ঐতিহ্যবাহী খাবার,Food,P1CH4448
CHITTRON_445.png,"ছবিতে যে ভবনগুলো দেখা যাচ্ছে, সেগুলি কোন সময়কার হতে পারে?","['ঔপনিবেশিক আমল', 'মুঘল আমল', 'পাকিস্তান আমল', 'স্বাধীনতার পর']",ঔপনিবেশিক আমল,Arts & History,P1CH445
CHITTRON_4450.png,"ছবিতে কোন ধরনের সেতুর দৃশ্য দেখা যাচ্ছে, যা বাংলাদেশের অনেক অঞ্চলে দেখা যায়?","['বাঁশের সাঁকো', 'লোহার সেতু', 'কাঠের সেতু', 'ঝুলন্ত সেতু']",বাঁশের সাঁকো,Social Life,P1CH4450
CHITTRON_4452.png,"ছবিতে যে অনুষ্ঠানটি দেখা যাচ্ছে, সেটি কোন ধরনের সামাজিক অনুষ্ঠান হতে পারে?","['পুনর্মিলনী', 'অভিভাবক মহাসম্মেলন', 'সাংস্কৃতিক অনুষ্ঠান', 'শিক্ষা মেলা']",পুনর্মিলনী,Cultural Festivals,P1CH4452
CHITTRON_4453.png,দৃশ্যমান ফুলটির তেল বাংলাদেশের বিভিন্ন অঞ্চলে কিসের বিকল্প হিসেবে ব্যবহৃত হয়?,"['ঘি', 'মধু', 'পানি', 'দুধ']",ঘি,Food,P1CH4453
CHITTRON_4454.png,ফুলগুলো বিশেষ কোন উৎসবের জন্য বিক্রি করা হচ্ছে?,"['পুজা', 'ইদ', 'জন্মদিন', 'বিবাহ']",পুজা,Religious Events,P1CH4454
CHITTRON_446.png,"ছবিতে যে ঐতিহ্যবাহী বাদ্যযন্ত্রটি দেখা যাচ্ছে, সেটি  কি?","['একতারা', 'দোতারা', 'সেতার', 'বাঁশি']",একতারা,Arts & History,P1CH446
CHITTRON_4462.png,দৃশ্যে বহন করা খেজুর রস দিয়ে বাংলাদেশে প্রধানত কি বানানো হয়?,"['গুড়', 'চিনি', 'লবন', 'বিস্কুট']",গুড়,Food,P1CH4462
CHITTRON_4463.png,দৃশ্যমান ফলগুলোর মধ্যে কোনটি সবথেকে বেশিদিন সংরক্ষন করা যায়?,"['নারকেল', 'কলা', 'চালতে', 'সবেদা']",নারকেল,Food,P1CH4463
CHITTRON_4464.png,"ছবিতে যে দেয়াল দেখা যাচ্ছে, তাতে কী ধরনের শিল্পকর্ম রয়েছে?","['গ্রাফিতি আর্ট', 'পোস্টার', 'বিজ্ঞাপন বিলবোর্ড', 'দেয়ালের ছবি']",গ্রাফিতি আর্ট,Arts & History,P1CH4464
CHITTRON_4465.png,ছবিতে দেখতে পাওয়া লম্বা কাঠের সরঞ্জামটি কোন কাজে ব্যবহৃত হয়?,"['ধান শুকানোর কাজ', 'মাটি সমান করার কাজ', 'মাছ ধরার কাজ', 'গরুর গাড়ি চালানোর কাজ']",ধান শুকানোর কাজ,Social Life,P1CH4465
CHITTRON_4466.png,ছবিতে দৃশ্যমান পায়ের ছাপগুলি ধরনের মাটির উপর হতে পারে?,"['বালুকাময় মাটি', 'কাদামাটি', 'পাথরযুক্ত মাটি', 'ইটের মাটি']",বালুকাময় মাটি,Nature,P1CH4466
CHITTRON_4469.png,ছবির প্রতিটি দরজার সামনে যে লণ্ঠনগুলো ঝুলছে বাংলাদেশে সেগুলো কি নামে পরিচিতা?,"['হারিকেন', 'ল্যাম্প', 'বাতি', 'আলোবাতি']",হারিকেন,Social Life,P1CH4469
CHITTRON_447.png,বাংলাদেশে পালিত দৃশ্যমান গৃহপালিত পশুটির গড় আয়ু কত?,"['১৫-১৮', '২০-২৫', '২৫-৩০', '৩০-৩৫']",১৫-১৮,Nature,P1CH447
CHITTRON_4470.png,দৃশ্যমান মাছ ধরার জালের প্রান্তে ফাপা প্লাস্টিকের গোলক কেনো ব্যবহার করা হয়?,"['ভাসতে সহায়তা করে', 'ডুবতে সহায়তা করে', 'সৌন্দর্য বাড়ায়', 'কারন নেই']",ভাসতে সহায়তা করে,Social Life,P1CH4470
CHITTRON_4471.png,দৃশ্যমান শিশুটির ত্বকে কোন ধরনের চর্মরোগ হতে পারে?,"['চিকেন পক্স', 'স্মল পক্স', 'কলেরা', 'জ্বর']",চিকেন পক্স,Social Life,P1CH4471
CHITTRON_4473.png,দৃশ্যমান নৌকাগুলোর কাঠামো ও নদীর পাড় দেখে নৌকাগুলো কোন কাজে ব্যবহৃত হয় বলে মনে হয়?,"['যাত্রী পারাপার', 'শুধু মালবাহী', 'তেল বাহী', 'বালু বাহী']",যাত্রী পারাপার,Social Life,P1CH4473
CHITTRON_4475.png,কাচা ইটগুলো কোথায় নিয়ে যাওয়া হচ্ছে?,"['পোড়াতে', 'ভিজাতে', 'ভাঙ্গতে', 'বিক্রি করতে']",পোড়াতে,Social Life,P1CH4475
CHITTRON_4476.png,ছবিতে দৃশ্যমান ঢাকার রাস্তায় জলাবদ্ধতার কারন কি?,"['খারাপ ড্রেইনেজ সিস্টেম', 'ড্রেইনের অভাব', 'প্রচুর বৃষ্টি', 'ড্রেইন না থাকার কারনে']",খারাপ ড্রেইনেজ সিস্টেম,Social Life,P1CH4476
CHITTRON_4477.png,"ছবিতে যে কাঠের পুতুলটি দেখা যাচ্ছে, এটি কোন এলাকার ঐতিহ্যবাহী হতে পারে?","['কুমারখালি', 'যশোর', 'রাজশাহী', 'ময়মনসিংহ']",কুমারখালি,Arts & History,P1CH4477
CHITTRON_4479.png,সৈকতে  দৃশ্যমান ঘোড়া প্রধানত কি কাজে ব্যবহার করা হয়?,"['স্বল্পদূরত্বে পর্যটকদের ভ্রমন', 'দীর্ঘপথে পর্যটকদের ভ্রমন', 'মালামাল পরিবহন', 'ঘোড়ার গাড়ী']",স্বল্পদূরত্বে পর্যটকদের ভ্রমন,Social Life,P1CH4479
CHITTRON_4481.png,দৃশ্যমান লোকগুলো যে বিশেষ মুহুর্তের জন্য অপেক্ষা করছে তা কোন আরবী কোন মাসে হয়ে থাকে?,"['রমজান মাসে', 'শাওয়াল মাসে', 'রজব মাসে', 'জানুয়ারি মাসে']",রমজান মাসে,Religious Events,P1CH4481
CHITTRON_4483.png,দৃশ্যমান ছবিতে পরিবারতন্ত্রের কোন বিশেষ দিকটি প্রকাশ পায়?,"['দায়িত্ববোধ', 'মর্যাদা', 'অহমিকা', 'আত্মসম্মান']",দায়িত্ববোধ,Social Life,P1CH4483
